Description,21,31545,CNHPIM,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to Native Hawaiian or Other Pacific Islanders men.

Native Hawaiian or Other Pacific Islanders - A person having origins in any of the original peoples of Hawaii, Guam, Samoa, or other Pacific Islands."
Description,22,31550,CNHPIW,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to Native Hawaiian or Other Pacific Islanders women.

Native Hawaiian or Other Pacific Islanders - A person having origins in any of the original peoples of Hawaii, Guam, Samoa, or other Pacific Islands."
Description,23,31600,CWHITT,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to White men and women.

White - A person having origins in any of the original peoples of Europe, the Middle East, or North Africa."
Description,24,31555,CWHITM,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to White men.

White - A person having origins in any of the original peoples of Europe, the Middle East, or North Africa."
Description,25,31560,CWHITW,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to White women.

White - A person having origins in any of the original peoples of Europe, the Middle East, or North Africa."
Description,26,31605,C2MORT,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to two or more races men and women.

Two or more races - Category used by institutions to report persons who selected more than one race."
Description,27,31565,C2MORM,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to two or more races men.

Two or more races - Category used by institutions to report persons who selected more than one race."
Description,28,31570,C2MORW,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to two or more races women.

Two or more races - Category used by institutions to report persons who selected more than one race."
Description,29,31125,CUNKNT,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to race/ethnicity unknown men and women.                                                           
Race/ethnicity unknown - Category used to classify students or employees whose race/ethnicity is not known, and institutions are unable to place them in one of the specified racial/ethnic categories."
Description,30,31075,CUNKNM,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to Race/ethnicity unknown men                                               

Race/ethnicity unknown - Category used to classify students or employees whose race/ethnicity is not known and institutions are unable to place them in one of the specified racial/ethnic categories."
Description,31,31080,CUNKNW,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to Race/ethnicity unknown women                                               

Race/ethnicity unknown - Category used to classify students or employees whose race/ethnicity is not known and institutions are unable to place them in one of the specified racial/ethnic categories."
Description,32,31095,CNRALT,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to nonresident alien men and women.

Nonresident alien  - A person who is not a citizen or national of the United States and who is in this country on a visa or temporary basis and does not have the right to remain indefinitely."
Description,33,31015,CNRALM,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to Nonresident alien men.

Nonresident alien - A person who is not a citizen or national of the United States and who is in this country on a visa or temporary basis and does not have the right to remain indefinitely."
Description,34,31020,CNRALW,"Awards/degrees conferred between July 1, 2018 and June 30, 2019 to Nonresident alien women.

Nonresident alien - A person who is not a citizen or national of the United States and who is in this country on a visa or temporary basis and does not have the right to remain indefinitely."
Frequencies,0,varnumber,varname,codevalue,valuelabel,frequency,percent
Frequencies,1,32000,CIPCODE,99,Grand total,19800,6.8
Frequencies,2,32000,CIPCODE,01.0000,"Agriculture, General",269,0.09
Frequencies,3,32000,CIPCODE,01.0101,"Agricultural Business and Management, General",189,0.06
Frequencies,4,32000,CIPCODE,01.0102,Agribusiness/Agricultural Business Operations,216,7.0000000000000021E-2
Frequencies,5,32000,CIPCODE,01.0103,Agricultural Economics,123,0.04
Frequencies,6,32000,CIPCODE,01.0104,Farm/Farm and Ranch Management,93,0.03
Frequencies,7,32000,CIPCODE,01.0105,Agricultural/Farm Supplies Retailing and Wholesaling,29,0.01
Frequencies,8,32000,CIPCODE,01.0106,Agricultural Business Technology,16,0.01
Frequencies,9,32000,CIPCODE,01.0199,"Agricultural Business and Management, Other",25,0.01
Frequencies,10,32000,CIPCODE,01.0201,"Agricultural Mechanization, General",50,0.02
Frequencies,11,32000,CIPCODE,01.0204,Agricultural Power Machinery Operation,13,0
Frequencies,12,32000,CIPCODE,01.0205,Agricultural Mechanics and Equipment/Machine Technology,58,0.02
Frequencies,13,32000,CIPCODE,01.0299,"Agricultural Mechanization, Other",7,0
Frequencies,14,32000,CIPCODE,01.0301,"Agricultural Production Operations, General",116,0.04
Frequencies,15,32000,CIPCODE,01.0302,Animal/Livestock Husbandry and Production,88,0.03
Frequencies,16,32000,CIPCODE,01.0303,Aquaculture,32,0.01
Frequencies,17,32000,CIPCODE,01.0304,Crop Production,73,0.03
Frequencies,18,32000,CIPCODE,01.0306,Dairy Husbandry and Production,18,0.01
Frequencies,19,32000,CIPCODE,01.0307,Horse Husbandry/Equine Science and Management,65,0.02
Frequencies,20,32000,CIPCODE,01.0308,Agroecology and Sustainable Agriculture,97,0.03
Frequencies,21,32000,CIPCODE,01.0309,Viticulture and Enology,61,0.02
Frequencies,22,32000,CIPCODE,01.0399,"Agricultural Production Operations, Other",16,0.01
Frequencies,23,32000,CIPCODE,01.0401,Agricultural and Food Products Processing,43,0.01
Frequencies,24,32000,CIPCODE,01.0504,Dog/Pet/Animal Grooming,9,0
Frequencies,25,32000,CIPCODE,01.0505,Animal Training,9,0
Frequencies,26,32000,CIPCODE,01.0507,Equestrian/Equine Studies,109,0.04
Frequencies,27,32000,CIPCODE,01.0508,Taxidermy/Taxidermist,5,0
Frequencies,28,32000,CIPCODE,01.0599,"Agricultural and Domestic Animal Services, Other",11,0
Frequencies,29,32000,CIPCODE,01.0601,"Applied Horticulture/Horticulture Operations, General",341,0.12
Frequencies,30,32000,CIPCODE,01.0603,Ornamental Horticulture,41,0.01
Frequencies,31,32000,CIPCODE,01.0604,Greenhouse Operations and Management,24,0.01
Frequencies,32,32000,CIPCODE,01.0605,Landscaping and Groundskeeping,227,0.08
Frequencies,33,32000,CIPCODE,01.0606,Plant Nursery Operations and Management,54,0.02
Frequencies,34,32000,CIPCODE,01.0607,Turf and Turfgrass Management,98,0.03
Frequencies,35,32000,CIPCODE,01.0608,Floriculture/Floristry Operations and Management,58,0.02
Frequencies,36,32000,CIPCODE,01.0699,"Applied Horticulture/Horticultural Business Services, Other",16,0.01
Frequencies,37,32000,CIPCODE,01.0701,International Agriculture,17,0.01
Frequencies,38,32000,CIPCODE,01.0801,Agricultural and Extension Education Services,33,0.01
Frequencies,39,32000,CIPCODE,01.0802,Agricultural Communication/Journalism,29,0.01
Frequencies,40,32000,CIPCODE,01.0899,"Agricultural Public Services, Other",5,0
Frequencies,41,32000,CIPCODE,01.0901,"Animal Sciences, General",250,0.09
Frequencies,42,32000,CIPCODE,01.0902,Agricultural Animal Breeding,6,0
Frequencies,43,32000,CIPCODE,01.0903,Animal Health,5,0
Frequencies,44,32000,CIPCODE,01.0904,Animal Nutrition,1,0
Frequencies,45,32000,CIPCODE,01.0905,Dairy Science,31,0.01
Frequencies,46,32000,CIPCODE,01.0906,Livestock Management,15,0.01
Frequencies,47,32000,CIPCODE,01.0907,Poultry Science,21,0.01
Frequencies,48,32000,CIPCODE,01.0999,"Animal Sciences, Other",16,0.01
Frequencies,49,32000,CIPCODE,01.1001,Food Science,168,0.06
Frequencies,50,32000,CIPCODE,01.1002,Food Technology and Processing,26,0.01
Frequencies,51,32000,CIPCODE,01.1099,"Food Science and Technology, Other",22,0.01
Frequencies,52,32000,CIPCODE,01.1101,"Plant Sciences, General",79,0.03
Frequencies,53,32000,CIPCODE,01.1102,Agronomy and Crop Science,121,0.04
Frequencies,54,32000,CIPCODE,01.1103,Horticultural Science,118,0.04
Frequencies,55,32000,CIPCODE,01.1104,Agricultural and Horticultural Plant Breeding,10,0
Frequencies,56,32000,CIPCODE,01.1105,Plant Protection and Integrated Pest Management,28,0.01
Frequencies,57,32000,CIPCODE,01.1106,Range Science and Management,50,0.02
Frequencies,58,32000,CIPCODE,01.1199,"Plant Sciences, Other",16,0.01
Frequencies,59,32000,CIPCODE,01.1201,"Soil Science and Agronomy, General",69,0.02
Frequencies,60,32000,CIPCODE,01.1202,Soil Chemistry and Physics,2,0
Frequencies,61,32000,CIPCODE,01.1299,"Soil Sciences, Other",13,0
Frequencies,62,32000,CIPCODE,01.9999,"Agriculture, Agriculture Operations and Related Sciences, Other",61,0.02
Frequencies,63,32000,CIPCODE,03.0101,"Natural Resources/Conservation, General",243,0.08
Frequencies,64,32000,CIPCODE,03.0103,Environmental Studies,839,0.28999999999999998
Frequencies,65,32000,CIPCODE,03.0104,Environmental Science,924,0.32
Frequencies,66,32000,CIPCODE,03.0199,"Natural Resources Conservation and Research, Other",45,0.02
Frequencies,67,32000,CIPCODE,03.0201,Natural Resources Management and Policy,128,0.04
Frequencies,68,32000,CIPCODE,03.0204,Natural Resource Economics,23,0.01
Frequencies,69,32000,CIPCODE,03.0205,"Water, Wetlands, and Marine Resources Management",42,0.01
Frequencies,70,32000,CIPCODE,03.0206,Land Use Planning and Management/Development,16,0.01
Frequencies,71,32000,CIPCODE,03.0207,Natural Resource Recreation and Tourism,20,0.01
Frequencies,72,32000,CIPCODE,03.0208,Natural Resources Law Enforcement and Protective Services,18,0.01
Frequencies,73,32000,CIPCODE,03.0299,"Natural Resources Management and Policy, Other",49,0.02
Frequencies,74,32000,CIPCODE,03.0301,Fishing and Fisheries Sciences and Management,54,0.02
Frequencies,75,32000,CIPCODE,03.0501,"Forestry, General",97,0.03
Frequencies,76,32000,CIPCODE,03.0502,Forest Sciences and Biology,41,0.01
Frequencies,77,32000,CIPCODE,03.0506,Forest Management/Forest Resources Management,38,0.01
Frequencies,78,32000,CIPCODE,03.0508,Urban Forestry,20,0.01
Frequencies,79,32000,CIPCODE,03.0509,Wood Science and Wood Products/Pulp and Paper Technology,21,0.01
Frequencies,80,32000,CIPCODE,03.0510,Forest Resources Production and Management,9,0
Frequencies,81,32000,CIPCODE,03.0511,Forest Technology/Technician,54,0.02
Frequencies,82,32000,CIPCODE,03.0599,"Forestry, Other",21,0.01
Frequencies,83,32000,CIPCODE,03.0601,"Wildlife, Fish and Wildlands Science and Management",154,0.05
Frequencies,84,32000,CIPCODE,03.9999,"Natural Resources and Conservation, Other",39,0.01
Frequencies,85,32000,CIPCODE,04.0201,Architecture,289,0.1
Frequencies,86,32000,CIPCODE,04.0301,"City/Urban, Community and Regional Planning",217,7.0000000000000021E-2
Frequencies,87,32000,CIPCODE,04.0401,Environmental Design/Architecture,70,0.02
Frequencies,88,32000,CIPCODE,04.0501,Interior Architecture,64,0.02
Frequencies,89,32000,CIPCODE,04.0601,Landscape Architecture,131,0.05
Frequencies,90,32000,CIPCODE,04.0801,"Architectural History and Criticism, General",32,0.01
Frequencies,91,32000,CIPCODE,04.0901,Architectural Technology/Technician,131,0.05
Frequencies,92,32000,CIPCODE,04.0902,Architectural and Building Sciences/Technology,125,0.04
Frequencies,93,32000,CIPCODE,04.0999,"Architectural Sciences and Technology, Other",1,0
Frequencies,94,32000,CIPCODE,04.1001,Real Estate Development,18,0.01
Frequencies,95,32000,CIPCODE,04.9999,"Architecture and Related Services, Other",48,0.02
Frequencies,96,32000,CIPCODE,05.0101,African Studies,115,0.04
Frequencies,97,32000,CIPCODE,05.0102,American/United States Studies/Civilization,362,0.12
Frequencies,98,32000,CIPCODE,05.0103,Asian Studies/Civilization,247,0.08
Frequencies,99,32000,CIPCODE,05.0104,East Asian Studies,163,0.06
Frequencies,100,32000,CIPCODE,05.0105,"Russian, Central European, East European and Eurasian Studies",35,0.01
Frequencies,101,32000,CIPCODE,05.0106,European Studies/Civilization,89,0.03
Frequencies,102,32000,CIPCODE,05.0107,Latin American Studies,294,0.1
Frequencies,103,32000,CIPCODE,05.0108,Near and Middle Eastern Studies,139,0.05
Frequencies,104,32000,CIPCODE,05.0109,Pacific Area/Pacific Rim Studies,11,0
Frequencies,105,32000,CIPCODE,05.0110,Russian Studies,106,0.04
Frequencies,106,32000,CIPCODE,05.0111,Scandinavian Studies,15,0.01
Frequencies,107,32000,CIPCODE,05.0112,South Asian Studies,27,0.01
Frequencies,108,32000,CIPCODE,05.0113,Southeast Asian Studies,11,0
Frequencies,109,32000,CIPCODE,05.0114,Western European Studies,13,0
Frequencies,110,32000,CIPCODE,05.0115,Canadian Studies,6,0
Frequencies,111,32000,CIPCODE,05.0118,Slavic Studies,6,0
Frequencies,112,32000,CIPCODE,05.0119,Caribbean Studies,5,0
Frequencies,113,32000,CIPCODE,05.0120,Ural-Altaic and Central Asian Studies,6,0
Frequencies,114,32000,CIPCODE,05.0121,Commonwealth Studies,1,0
Frequencies,115,32000,CIPCODE,05.0122,"Regional Studies (U.S., Canadian, Foreign)",28,0.01
Frequencies,116,32000,CIPCODE,05.0123,Chinese Studies,41,0.01
Frequencies,117,32000,CIPCODE,05.0124,French Studies,62,0.02
Frequencies,118,32000,CIPCODE,05.0125,German Studies,76,0.03
Frequencies,119,32000,CIPCODE,05.0126,Italian Studies,64,0.02
Frequencies,120,32000,CIPCODE,05.0127,Japanese Studies,29,0.01
Frequencies,121,32000,CIPCODE,05.0128,Korean Studies,4,0
Frequencies,122,32000,CIPCODE,05.0130,Spanish and Iberian Studies,21,0.01
Frequencies,123,32000,CIPCODE,05.0133,Irish Studies,1,0
Frequencies,124,32000,CIPCODE,05.0134,Latin American and Caribbean Studies,41,0.01
Frequencies,125,32000,CIPCODE,05.0199,"Area Studies, Other",117,0.04
Frequencies,126,32000,CIPCODE,05.0200,Ethnic Studies,111,0.04
Frequencies,127,32000,CIPCODE,05.0201,African-American/Black Studies,361,0.12
Frequencies,128,32000,CIPCODE,05.0202,American Indian/Native American Studies,143,0.05
Frequencies,129,32000,CIPCODE,05.0203,"Hispanic-American, Puerto Rican, and Mexican-American/Chicano Studies",111,0.04
Frequencies,130,32000,CIPCODE,05.0206,Asian-American Studies,38,0.01
Frequencies,131,32000,CIPCODE,05.0207,Women's Studies,702,0.24
Frequencies,132,32000,CIPCODE,05.0208,Gay/Lesbian Studies,20,0.01
Frequencies,133,32000,CIPCODE,05.0209,Folklore Studies,16,0.01
Frequencies,134,32000,CIPCODE,05.0210,Disability Studies,24,0.01
Frequencies,135,32000,CIPCODE,05.0211,Deaf Studies,30,0.01
Frequencies,136,32000,CIPCODE,05.0299,"Ethnic, Cultural Minority, Gender, and Group Studies, Other",247,0.08
Frequencies,137,32000,CIPCODE,09.0100,"Communication, General",531,0.18
Frequencies,138,32000,CIPCODE,09.0101,Speech Communication and Rhetoric,1414,0.49
Frequencies,139,32000,CIPCODE,09.0102,Mass Communication/Media Studies,574,0.2
Frequencies,140,32000,CIPCODE,09.0199,"Communication and Media Studies, Other",236,0.08
Frequencies,141,32000,CIPCODE,09.0401,Journalism,687,0.24
Frequencies,142,32000,CIPCODE,09.0402,Broadcast Journalism,114,0.04
Frequencies,143,32000,CIPCODE,09.0404,Photojournalism,32,0.01
Frequencies,144,32000,CIPCODE,09.0499,"Journalism, Other",85,0.03
Frequencies,145,32000,CIPCODE,09.0701,Radio and Television,330,0.11
Frequencies,146,32000,CIPCODE,09.0702,Digital Communication and Media/Multimedia,558,0.19
Frequencies,147,32000,CIPCODE,09.0799,"Radio, Television, and Digital Communication, Other",68,0.02
Frequencies,148,32000,CIPCODE,09.0900,"Public Relations, Advertising, and Applied Communication",204,7.0000000000000021E-2
Frequencies,149,32000,CIPCODE,09.0901,"Organizational Communication, General",154,0.05
Frequencies,150,32000,CIPCODE,09.0902,Public Relations/Image Management,272,0.09
Frequencies,151,32000,CIPCODE,09.0903,Advertising,194,7.0000000000000021E-2
Frequencies,152,32000,CIPCODE,09.0904,Political Communication,24,0.01
Frequencies,153,32000,CIPCODE,09.0905,Health Communication,69,0.02
Frequencies,154,32000,CIPCODE,09.0906,Sports Communication,70,0.02
Frequencies,155,32000,CIPCODE,09.0907,International and Intercultural Communication,37,0.01
Frequencies,156,32000,CIPCODE,09.0908,Technical and Scientific Communication,29,0.01
Frequencies,157,32000,CIPCODE,09.0999,"Public Relations, Advertising, and Applied Communication, Other",93,0.03
Frequencies,158,32000,CIPCODE,09.1001,Publishing,28,0.01
Frequencies,159,32000,CIPCODE,09.9999,"Communication, Journalism, and Related Programs, Other",177,0.06
Frequencies,160,32000,CIPCODE,10.0105,Communications Technology/Technician,62,0.02
Frequencies,161,32000,CIPCODE,10.0201,Photographic and Film/Video Technology/Technician and Assistant,172,0.06
Frequencies,162,32000,CIPCODE,10.0202,Radio and Television Broadcasting Technology/Technician,175,0.06
Frequencies,163,32000,CIPCODE,10.0203,Recording Arts Technology/Technician,265,0.09
Frequencies,164,32000,CIPCODE,10.0299,"Audiovisual Communications Technologies/Technicians, Other",35,0.01
Frequencies,165,32000,CIPCODE,10.0301,"Graphic Communications, General",82,0.03
Frequencies,166,32000,CIPCODE,10.0302,Printing Management,7,0
Frequencies,167,32000,CIPCODE,10.0303,Prepress/Desktop Publishing and Digital Imaging Design,206,7.0000000000000021E-2
Frequencies,168,32000,CIPCODE,10.0304,"Animation, Interactive Technology, Video Graphics and Special Effects",450,0.15
Frequencies,169,32000,CIPCODE,10.0305,"Graphic and Printing Equipment Operator, General Production",78,0.03
Frequencies,170,32000,CIPCODE,10.0306,Platemaker/Imager,8,0
