sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File documentation for full- and part-time staff by occupational category, race/ethnicity, and gender: Fall 2022",,,,,,,,,
Introduction,1,(Final/revised release),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,S2022_OC
Introduction,4,  Provisional release:,January 2024
Introduction,5,Filename,S2022_OC_RV
Introduction,6,  Final releaase:,December 2024
Introduction,7,Overview,"This file contains the number of staff on the payroll of the institution as of November 1,  by occupational categories, race/ethnicity and gender. This file has multiple records per institution.  Each record is uniquely defined by the variables IPEDS ID (UNITID), and occupational category and full- and part-time status (STAFFCAT).  
",,,,,,,,
Introduction,8,Note,"Prior to the IPEDS Web-based data collection in 2001, human resource data reported by race/ethnicity and gender was only available in odd-numbered years.  Beginning with 2001, human resource data reported by race/ethnicity and gender was mandatory in odd-numbered years and optional in even-numbered years.  Beginning with 2016 reporting human resource data by race/ethnicity and gender is mandatory annually.",,,,,,,,
Introduction,9,,"IPEDS data, including provisional release data and final release data, adhere to rigorous quality control procedures established by NCES. Data are imputed for nonresponding institutions. Provisional release data are used for First Look  web tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. While the final release data offer  the most up to date data, these data may not match tables from the First Look web tables based on provisional release data.",,,,,,,,
Introduction,10,Contents of spreadsheet,,,,,,,,,
Introduction,11,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,12,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,13,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable. (Provisional release),,,,,,,,
Introduction,14,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (Provisional release)",,,,,,,,
Introduction,15,FrequenciesRV,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable. (Final/revised release),,,,,,,,
Introduction,16,StatisticsRV,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (Final/revised release)",,,,,,,,
Introduction,17,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
Introduction,18
Introduction,19
varlist,0,varnumber,varname,DataType,Fieldwidth,format,imputationvar,varTitle
varlist,1,1,UNITID,N,6,Cont,,Unique identification number of the institution
varlist,2,53016,STAFFCAT,N,4,Disc,,Occupation and full- and part-time status
varlist,3,53021,FTPT,N,2,Disc,,Full-time or part-time status
varlist,4,53026,OCCUPCAT,N,3,Disc,,Occupation category
varlist,5,50131,SABDTYPE,N,3,Disc,,Identifies occupations consistent with previous codes
varlist,6,50251,HRTOTLT,N,6,Cont,XHRTOTLT,Grand total
varlist,7,50206,HRTOTLM,N,6,Cont,XHRTOTLM,Grand total men
varlist,8,50211,HRTOTLW,N,6,Cont,XHRTOTLW,Grand total women
varlist,9,52032,HRAIANT,N,6,Cont,XHRAIANT,American Indian or Alaska Native total
varlist,10,52034,HRAIANM,N,6,Cont,XHRAIANM,American Indian or Alaska Native men
varlist,11,52036,HRAIANW,N,6,Cont,XHRAIANW,American Indian or Alaska Native women
varlist,12,52038,HRASIAT,N,6,Cont,XHRASIAT,Asian total
varlist,13,52040,HRASIAM,N,6,Cont,XHRASIAM,Asian men
varlist,14,52042,HRASIAW,N,6,Cont,XHRASIAW,Asian women
varlist,15,52044,HRBKAAT,N,6,Cont,XHRBKAAT,Black or African American total
varlist,16,52046,HRBKAAM,N,6,Cont,XHRBKAAM,Black or African American men
varlist,17,52048,HRBKAAW,N,6,Cont,XHRBKAAW,Black or African American women
varlist,18,52050,HRHISPT,N,6,Cont,XHRHISPT,Hispanic or Latino total
varlist,19,52052,HRHISPM,N,6,Cont,XHRHISPM,Hispanic or Latino men
varlist,20,52054,HRHISPW,N,6,Cont,XHRHISPW,Hispanic or Latino women
varlist,21,52056,HRNHPIT,N,6,Cont,XHRNHPIT,Native Hawaiian or Other Pacific Islander total
varlist,22,52058,HRNHPIM,N,6,Cont,XHRNHPIM,Native Hawaiian or Other Pacific Islander men
varlist,23,52060,HRNHPIW,N,6,Cont,XHRNHPIW,Native Hawaiian or Other Pacific Islander women
varlist,24,52062,HRWHITT,N,6,Cont,XHRWHITT,White total
varlist,25,52064,HRWHITM,N,6,Cont,XHRWHITM,White men
varlist,26,52066,HRWHITW,N,6,Cont,XHRWHITW,White women
varlist,27,52068,HR2MORT,N,6,Cont,XHR2MORT,Two or more races total
varlist,28,52070,HR2MORM,N,6,Cont,XHR2MORM,Two or more races men
varlist,29,52072,HR2MORW,N,6,Cont,XHR2MORW,Two or more races women
varlist,30,50246,HRUNKNT,N,6,Cont,XHRUNKNT,Race/ethnicity unknown total
varlist,31,50196,HRUNKNM,N,6,Cont,XHRUNKNM,Race/ethnicity unknown men
varlist,32,50201,HRUNKNW,N,6,Cont,XHRUNKNW,Race/ethnicity unknown women
varlist,33,50216,HRNRALT,N,6,Cont,XHRNRALT,U.S. Nonresident total
varlist,34,50136,HRNRALM,N,6,Cont,XHRNRALM,U.S. Nonresident men
varlist,35,50141,HRNRALW,N,6,Cont,XHRNRALW,U.S. Nonresident women
Description,0,varnumber,varname,longDescription
Description,1,1,UNITID,Unique identification number of the institution
Description,2,53016,STAFFCAT,"Occupation and full and part-time status.

This variable identifies postsecondary staff by IPEDS Human Resource occupation categories and full- and part-time status

The IPEDS HR survey component uses the Standard Occupational Classification (SOC) system to assist institutions in classifying employees for IPEDS reporting purposes. The SOC is a system used by Federal statistical agencies to classify workers and jobs into occupational categories for the purpose of collecting, calculating, analyzing, or disseminating data. In 2018, an updated version of the SOC system (http://www.bls.gov/soc/) was released. Consequently, the IPEDS HR survey was revised to incorporate the 2018 SOC information. The new IPEDS occupational categories are effective with 2018-19 Human Resources reporting.

Full-time staff (employees)  As defined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time.  

Part-time staff (employees)  As determined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time. Casual employees (hired on an ad-hoc basis or occasional basis to meet short-term needs) and students in the College Work-Study Program (CWS) are not considered part-time staff."
Description,3,53021,FTPT,"Full-time or part-time status

Full-time staff (employees)  As defined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time.  

Part-time staff (employees)  As determined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time. Casual employees (hired on an ad-hoc basis or occasional basis to meet short-term needs) and students in the College Work-Study Program (CWS) are not considered part-time staff."
Description,4,53026,OCCUPCAT,"Occupation code -  This variable identifies postsecondary staff by IPEDS Human Resource occupation categories 

The IPEDS HR survey component uses the Standard Occupational Classification (SOC) system to assist institutions in classifying employees for IPEDS reporting purposes. The SOC is a system used by Federal statistical agencies to classify workers and jobs into occupational categories for the purpose of collecting, calculating, analyzing, or disseminating data. In 2018, an updated version of the SOC system (http://www.bls.gov/soc/) was released. Consequently, the IPEDS HR survey was revised to incorporate the 2018 SOC information. The new IPEDS occupational categories are effective with 2018-19 Human Resources reporting."
Description,5,50131,SABDTYPE,"Description of staff counted, by primary funcition and occupation, full- or part-time. PRIMARY OCCUPATIONAL ACTIVITY - The principal activity of a staff member as determined by the institution. If an individual participates in two or more activities, the primary activity is normally determined by the amount of time spent in each activity. 

FULL-TIME STAFF (EMPLOYEES) 
As defined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time. 


PART-TIME STAFF(EMPLOYEES) 
As determined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time. Casual employees (hired on an ad-hoc basis or occasional basis to meet short-term needs) and students in the College Work-Study Program are not considered part-time staff. 


FACULTY 
Persons identified by the institution as such and typically those whose initial assignments are made for the purpose of conducting instruction, research or public service as a principal activity (or activities). They may hold academic rank titles of professor, associate professor, assistant professor, instructor, lecturer or the equivalent of any of those academic ranks. Faculty may also include the chancellor/president, provost, vice provosts, deans, directors or the equivalent, as well as associate deans, assistant deans and executive officers of academic departments (chairpersons, heads or the equivalent) if their principal activity is instruction combined with research and/or public service. The designation as ""faculty"" is separate from the activities to which they may be currently assigned. For example, a newly appointed president of an institution may also be appointed as a faculty member. Graduate, instruction, and research assistants are not included in this category 

9/10-MONTH SALARY CONTRACT/TEACHING PERIOD - The contracted teaching period of faculty employed for 2 semesters, 3 quarters, 2 trimesters,  4-month sessions, or the equivalent. 
11/12-MONTH SALARY CONTRACT/TEACHING PERIOD - The contracted teaching period of faculty employed for the entire year, usually a period of 11 or 12 months. 
LESS-THAN-9-MONTH SALARY CONTRACT/TEACHING PERIOD -The contracted teaching period of faculty employed for less than 2 semesters, 3 quarters, 2 trimesters, or 2 4-month sessions. 

EXECUTIVE, ADMINISTRATIVE, AND MANAGERIAL 
Frequencies,8,53016,STAFFCAT,1261,"Archivists, Curators, and Museum Technicians",835,0.45
Frequencies,9,53016,STAFFCAT,1262,Librarians,2850,1.55
Frequencies,10,53016,STAFFCAT,1263,Library Technicians,1937,1.06
Frequencies,11,53016,STAFFCAT,1264,Detailed library occupations not available for non-degree-granting institutions,237,0.13
Frequencies,12,53016,STAFFCAT,1270,Student and Academic Affairs and Other Education Services,4428,2.41
Frequencies,13,53016,STAFFCAT,1300,Management,5732,3.12
Frequencies,14,53016,STAFFCAT,1310,Business and Financial Operations,4734,2.58
Frequencies,15,53016,STAFFCAT,1320,"Computer, Engineering, and Science",3417,1.86
Frequencies,16,53016,STAFFCAT,1330,"Community Service, Legal, Arts, and Media",3215,1.75
Frequencies,17,53016,STAFFCAT,1340,Healthcare Practioners and Technical,1884,1.03
Frequencies,18,53016,STAFFCAT,1350,Service occupations,3558,1.94
Frequencies,19,53016,STAFFCAT,1360,Sales and related occupations,1898,1.03
Frequencies,20,53016,STAFFCAT,1370,Office and Administrative Support,5398,2.94
Frequencies,21,53016,STAFFCAT,1380,"Natural Resources, Construction, and Maintenance",2603,1.42
Frequencies,22,53016,STAFFCAT,1390,"Production, Transportation, and Material Moving",1313,0.72
Frequencies,23,53016,STAFFCAT,2100,Full-time total,5973,3.25
Frequencies,24,53016,STAFFCAT,2200,"Full-time, Instructional, research and public service",5707,3.11
Frequencies,25,53016,STAFFCAT,2210,"Full-time, Instructional staff",5694,3.1
Frequencies,26,53016,STAFFCAT,2220,"Full-time, Research",621,0.34
Frequencies,27,53016,STAFFCAT,2230,"Full-time, Public service",309,0.17
Frequencies,28,53016,STAFFCAT,2250,"Full-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians/Student and Academic Affairs and Other Education Services",4583,2.5
Frequencies,29,53016,STAFFCAT,2260,"Full-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians",3114,1.7
Frequencies,30,53016,STAFFCAT,2261,"Full-time, Archivists, Curators, and Museum Technicians",748,0.41
Frequencies,31,53016,STAFFCAT,2262,"Full-time, Librarians",2759,1.5
Frequencies,32,53016,STAFFCAT,2263,"Full-time, Library Technicians",1720,0.94
Frequencies,33,53016,STAFFCAT,2264,"Full-time, Detailed library occupations not available for non-degree-granting institutions",139,0.08
Frequencies,34,53016,STAFFCAT,2270,"Full-time, Student and Academic Affairs and Other Education Services",4259,2.3199999999999998
Frequencies,35,53016,STAFFCAT,2300,"Full-time, Management",5685,3.1
Frequencies,36,53016,STAFFCAT,2310,"Full-time, Business and Financial Operations",4575,2.4900000000000002
Frequencies,37,53016,STAFFCAT,2320,"Full-time, Computer, Engineering, and Science",3342,1.82
Frequencies,38,53016,STAFFCAT,2330,"Full-time, Community Service, Legal, Arts, and Media",3148,1.71
Frequencies,39,53016,STAFFCAT,2340,"Full-time, Healthcare Practioners and Technical",1725,0.94
Frequencies,40,53016,STAFFCAT,2350,"Full-time, Service occupations",3364,1.83
Frequencies,41,53016,STAFFCAT,2360,"Full-time, Sales and related occupations",1783,0.97
Frequencies,42,53016,STAFFCAT,2370,"Full-time, Office and Administrative Support",5163,2.81
Frequencies,43,53016,STAFFCAT,2380,"Full-time, Natural Resources, Construction, and Maintenance",2489,1.36
Frequencies,44,53016,STAFFCAT,2390,"Full-time, Production, Transportation, and Material Moving",1103,0.6
Frequencies,45,53016,STAFFCAT,3100,"Part-time, total",5403,2.94
Frequencies,46,53016,STAFFCAT,3200,"Part-time, Instructional, research and public service",5165,2.81
Frequencies,47,53016,STAFFCAT,3210,"Part-time, Instructional staff",5154,2.81
Frequencies,48,53016,STAFFCAT,3220,"Part-time, Research",406,0.22
Frequencies,49,53016,STAFFCAT,3230,"Part-time, Public service",234,0.13
Frequencies,50,53016,STAFFCAT,3250,"Part-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians/Student and Academic Affairs and Other Education Services",2996,1.63
Frequencies,51,53016,STAFFCAT,3260,"Part-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians",1556,0.85
Frequencies,52,53016,STAFFCAT,3261,"Part-time, Archivists, Curators, and Museum Technicians",251,0.14000000000000001
Frequencies,53,53016,STAFFCAT,3262,"Part-time, Librarians",751,0.41
Frequencies,54,53016,STAFFCAT,3263,"Part-time, Library Technicians",800,0.44
Frequencies,55,53016,STAFFCAT,3264,"Part-time, Detailed library occupations not available for non-degree-granting institutions",122,7.0000000000000007E-2
Frequencies,56,53016,STAFFCAT,3270,"Part-time, Student and Academic Affairs and Other Education Services",2603,1.42
Frequencies,57,53016,STAFFCAT,3300,"Part-time, Management",1614,0.88
Frequencies,58,53016,STAFFCAT,3310,"Part-time, Business and Financial Operations",1939,1.06
Frequencies,59,53016,STAFFCAT,3320,"Part-time, Computer, Engineering, and Science",1428,0.78
Frequencies,60,53016,STAFFCAT,3330,"Part-time, Community Service, Legal, Arts, and Media",2245,1.22
Frequencies,61,53016,STAFFCAT,3340,"Part-time, Healthcare Practioners and Technical",1048,0.56999999999999995
Frequencies,62,53016,STAFFCAT,3350,"Part-time, Service occupations",2340,1.27
Frequencies,63,53016,STAFFCAT,3360,"Part-time, Sales and related occupations",565,0.31
Frequencies,64,53016,STAFFCAT,3370,"Part-time, Office and Administrative Support",3536,1.93
Frequencies,65,53016,STAFFCAT,3380,"Part-time, Natural Resources, Construction, and Maintenance",882,0.48
Frequencies,66,53016,STAFFCAT,3390,"Part-time, Production, Transportation, and Material Moving",620,0.34
Frequencies,67,53016,STAFFCAT,4400,"Graduate Assistants, Total",1045,0.56999999999999995
Frequencies,68,53016,STAFFCAT,4410,"Graduate Assistants, Teaching",656,0.36
Frequencies,69,53016,STAFFCAT,4420,"Graduate Assistants, Research",490,0.27
Frequencies,70,53016,STAFFCAT,4490,"Graduate Assistants, Other",732,0.4
Frequencies,71,53021,FTPT,1,All staff,70974,38.67
Frequencies,72,53021,FTPT,2,Full-time,68003,37.049999999999997
Frequencies,73,53021,FTPT,3,Part-time,41658,22.69
Frequencies,74,53021,FTPT,4,Graduate Assistants,2923,1.59
Frequencies,75,53026,OCCUPCAT,100,All staff,17358,9.4600000000000009
Frequencies,76,53026,OCCUPCAT,200,"Instructional, research and public service staff",16790,9.15
Frequencies,77,53026,OCCUPCAT,210,"Instructional staff, total",16755,9.1300000000000008
Frequencies,78,53026,OCCUPCAT,220,Research,1719,0.94
Frequencies,79,53026,OCCUPCAT,230,Public service,934,0.51
Frequencies,80,53026,OCCUPCAT,250,"Librarians/Library Technicians/Archivists and Curators, and Museum technicians/Student and Academic Affairs and Other Education Services",12317,6.71
Frequencies,81,53026,OCCUPCAT,260,"Librarians, Curators, and Archivists",7977,4.3499999999999996
Frequencies,82,53026,OCCUPCAT,261,"Archivists, Curators, and Museum Technicians",1834,1
Frequencies,83,53026,OCCUPCAT,262,Librarians,6360,3.46
Frequencies,84,53026,OCCUPCAT,263,Library Technicians,4457,2.4300000000000002
Frequencies,85,53026,OCCUPCAT,264,Detailed library occupations not available for non-degree-granting institutions,498,0.27
Frequencies,86,53026,OCCUPCAT,270,Student and Academic Affairs and Other Education Services,11290,6.15
Frequencies,87,53026,OCCUPCAT,300,Management,13031,7.1
Frequencies,88,53026,OCCUPCAT,310,Business and Financial Operations,11248,6.13
Frequencies,89,53026,OCCUPCAT,320,"Computer, Engineering, and Science",8187,4.46
Frequencies,90,53026,OCCUPCAT,330,"Community, Social Service, Legal, Arts,Design, Entertainment, Sports and Media",8608,4.6900000000000004
Frequencies,91,53026,OCCUPCAT,340,Healthcare Practioners and Technical,4657,2.54
Frequencies,92,53026,OCCUPCAT,350,Service Occupations,9262,5.05
Frequencies,93,53026,OCCUPCAT,360,Sales and Related Occupations,4246,2.31
Frequencies,94,53026,OCCUPCAT,370,Office and Administrative Support,14097,7.68
Frequencies,95,53026,OCCUPCAT,380,"Natural Resources, Construction, and Maintenance",5974,3.25
Frequencies,96,53026,OCCUPCAT,390,"Production, Transportation, and Material Moving",3036,1.65
Frequencies,97,53026,OCCUPCAT,400,Graduate Assistants Total,1045,0.56999999999999995
Frequencies,98,53026,OCCUPCAT,410,Graduate Assistants Teaching,656,0.36
Frequencies,99,53026,OCCUPCAT,420,Graduate Assistants Research,490,0.27
Frequencies,100,53026,OCCUPCAT,490,Graduate Assistants Other,732,0.4
Frequencies,101,50131,SABDTYPE,10,Full-time (occupation code prior to 2012),5973,3.25
Frequencies,102,50131,SABDTYPE,11,Full-time postecondary teachers (occupation code prior to 2012),5707,3.11
Frequencies,103,50131,SABDTYPE,70,Part-time postecondary teachers (occupation code prior to 2012),5165,2.81
Frequencies,104,50131,SABDTYPE,-2,"Not applicable, current occupation does not map to occupations prior to 2012",166713,90.82
Frequencies,105,,,,,,
Frequencies,106,,,,,,
Frequencies,107,,,,,,
Frequencies,108,,,,,,
Frequencies,109,,,,,,
Frequencies,110,,,,,,
Frequencies,111,,,,,,
Frequencies,112,,,,,,
Frequencies,113,,,,,,
Frequencies,114,,,,,,
Frequencies,115,,,,,,
Frequencies,116,,,,,,
Frequencies,117,,,,,,
Frequencies,118,,,,,,
Frequencies,119,,,,,,
Frequencies,120,,,,,,
Frequencies,121,,,,,,
Frequencies,122,,,,,,
Frequencies,123,,,,,,
Frequencies,124,,,,,,
Frequencies,125,,,,,,
Frequencies,126,,,,,,
Frequencies,127,,,,,,
Frequencies,128,,,,,,
Frequencies,129,,,,,,
Frequencies,130,,,,,,
Frequencies,131,,,,,,
Frequencies,132,,,,,,
Frequencies,133,,,,,,
Frequencies,134,,,,,,
Frequencies,135,,,,,,
Frequencies,136,,,,,,
Frequencies,137,,,,,,
Frequencies,138,,,,,,
Frequencies,139,,,,,,
Frequencies,140,,,,,,
Frequencies,141,,,,,,
Frequencies,142,,,,,,
Frequencies,143,,,,,,
Frequencies,144,,,,,,
Frequencies,145,,,,,,
Frequencies,146,,,,,,
Frequencies,147,,,,,,
Frequencies,148,,,,,,
Frequencies,149,,,,,,
Frequencies,150,,,,,,
Frequencies,151,,,,,,
Frequencies,152,,,,,,
Frequencies,153,,,,,,
Frequencies,154,,,,,,
Frequencies,155,,,,,,
Frequencies,156,,,,,,
Frequencies,157,,,,,,
Frequencies,158,,,,,,
Frequencies,159,,,,,,
Frequencies,160,,,,,,
Frequencies,161,,,,,,
Frequencies,162,,,,,,
Frequencies,163,,,,,,
Frequencies,164,,,,,,
Frequencies,165,,,,,,
Frequencies,166,,,,,,
Frequencies,167,,,,,,
Frequencies,168,,,,,,
Frequencies,169,,,,,,
Frequencies,170,,,,,,
Frequencies,171,,,,,,
Frequencies,172,,,,,,
Frequencies,173,,,,,,
Frequencies,174,,,,,,
Frequencies,175,,,,,,
Frequencies,176,,,,,,
Frequencies,177,,,,,,
Frequencies,178,,,,,,
Frequencies,179,,,,,,
Frequencies,180,,,,,,
Frequencies,181,,,,,,
Frequencies,182,,,,,,
Frequencies,183,,,,,,
Frequencies,184,,,,,,
Frequencies,185,,,,,,
Frequencies,186,,,,,,
Frequencies,187,,,,,,
Frequencies,188,,,,,,
Frequencies,189,,,,,,
Frequencies,190,,,,,,
Frequencies,191,,,,,,
Frequencies,192,,,,,,
Frequencies,193,,,,,,
Frequencies,194,,,,,,
Frequencies,195,,,,,,
Frequencies,196,,,,,,
Frequencies,197,,,,,,
Frequencies,198,,,,,,
Frequencies,199,,,,,,
Frequencies,200,,,,,,
Frequencies,201,,,,,,
Frequencies,202,,,,,,
Frequencies,203,,,,,,
Frequencies,204,,,,,,
Frequencies,205,,,,,,
Frequencies,206,,,,,,
Frequencies,207,,,,,,
Frequencies,208,,,,,,
Frequencies,209,,,,,,
Frequencies,210,,,,,,
Frequencies,211,,,,,,
Frequencies,212,,,,,,
Frequencies,213,,,,,,
Frequencies,214,,,,,,
Frequencies,215,,,,,,
Frequencies,216,,,,,,
Frequencies,217,,,,,,
Frequencies,218,,,,,,
Frequencies,219,,,,,,
Frequencies,220,,,,,,
Frequencies,221,,,,,,
Frequencies,222,,,,,,
Frequencies,223,,,,,,
Frequencies,224,,,,,,
Frequencies,225,,,,,,
Frequencies,226,,,,,,
Frequencies,227,,,,,,
Frequencies,228,,,,,,
Frequencies,229,,,,,,
Frequencies,230,,,,,,
Frequencies,231,,,,,,
Frequencies,232,,,,,,
Frequencies,233,,,,,,
Frequencies,234,,,,,,
Frequencies,235,,,,,,
Frequencies,236,,,,,,
Frequencies,237,,,,,,
Frequencies,238,,,,,,
Frequencies,239,,,,,,
Frequencies,240,,,,,,
Frequencies,241,,,,,,
Frequencies,242,,,,,,
Frequencies,243,,,,,,
Frequencies,244,,,,,,
Frequencies,245,,,,,,
Frequencies,246,,,,,,
Frequencies,247,,,,,,
Frequencies,248,,,,,,
Frequencies,249,,,,,,
Frequencies,250,,,,,,
Frequencies,251,,,,,,
Frequencies,252,,,,,,
Frequencies,253,,,,,,
Frequencies,254,,,,,,
Frequencies,255,,,,,,
Frequencies,256,,,,,,
Frequencies,257,,,,,,
Frequencies,258,,,,,,
Frequencies,259,,,,,,
Frequencies,260,,,,,,
Frequencies,261,,,,,,
Frequencies,262,,,,,,
Frequencies,263,,,,,,
Frequencies,264,,,,,,
Frequencies,265,,,,,,
Frequencies,266,,,,,,
Frequencies,267,,,,,,
Frequencies,268,,,,,,
Frequencies,269,,,,,,
Frequencies,270,,,,,,
Frequencies,271,,,,,,
Frequencies,272,,,,,,
Frequencies,273,,,,,,
Frequencies,274,,,,,,
Frequencies,275,,,,,,
Frequencies,276,,,,,,
Frequencies,277,,,,,,
Frequencies,278,,,,,,
Frequencies,279,,,,,,
Frequencies,280,,,,,,
Frequencies,281,,,,,,
Frequencies,282,,,,,,
Frequencies,283,,,,,,
Frequencies,284,,,,,,
Frequencies,285,,,,,,
Frequencies,286,,,,,,
Frequencies,287,,,,,,
Frequencies,288,,,,,,
Frequencies,289,,,,,,
Frequencies,290,,,,,,
Frequencies,291,,,,,,
Frequencies,292,,,,,,
Frequencies,293,,,,,,
Frequencies,294,,,,,,
Frequencies,295,,,,,,
Frequencies,296,,,,,,
Frequencies,297,,,,,,
Frequencies,298,,,,,,
Frequencies,299,,,,,,
Frequencies,300,,,,,,
Frequencies,301,,,,,,
Frequencies,302,,,,,,
Frequencies,303,,,,,,
Frequencies,304,,,,,,
Frequencies,305,,,,,,
Frequencies,306,,,,,,
Frequencies,307,,,,,,
Frequencies,308,,,,,,
Frequencies,309,,,,,,
Frequencies,310,,,,,,
Frequencies,311,,,,,,
Frequencies,312,,,,,,
Frequencies,313,,,,,,
Frequencies,314,,,,,,
Frequencies,315,,,,,,
Frequencies,316,,,,,,
Frequencies,317,,,,,,
Frequencies,318,,,,,,
Frequencies,319,,,,,,
Frequencies,320,,,,,,
Frequencies,321,,,,,,
Frequencies,322,,,,,,
Frequencies,323,,,,,,
Frequencies,324,,,,,,
Frequencies,325,,,,,,
Frequencies,326,,,,,,
Frequencies,327,,,,,,
Frequencies,328,,,,,,
Frequencies,329,,,,,,
Frequencies,330,,,,,,
Frequencies,331,,,,,,
Frequencies,332,,,,,,
Frequencies,333,,,,,,
Frequencies,334,,,,,,
Frequencies,335,,,,,,
Frequencies,336,,,,,,
Frequencies,337,,,,,,
Frequencies,338,,,,,,
Frequencies,339,,,,,,
Frequencies,340,,,,,,
Frequencies,341,,,,,,
Frequencies,342,,,,,,
Frequencies,343,,,,,,
Frequencies,344,,,,,,
Frequencies,345,,,,,,
Frequencies,346,,,,,,
Frequencies,347,,,,,,
Frequencies,348,,,,,,
Frequencies,349,,,,,,
Frequencies,350,,,,,,
Frequencies,351,,,,,,
Frequencies,352,,,,,,
Frequencies,353,,,,,,
Frequencies,354,,,,,,
Frequencies,355,,,,,,
Frequencies,356,,,,,,
Frequencies,357,,,,,,
Frequencies,358,,,,,,
Frequencies,359,,,,,,
Frequencies,360,,,,,,
Frequencies,361,,,,,,
Frequencies,362,,,,,,
Frequencies,363,,,,,,
Frequencies,364,,,,,,
Frequencies,365,,,,,,
Frequencies,366,,,,,,
Frequencies,367,,,,,,
Frequencies,368,,,,,,
Frequencies,369,,,,,,
Frequencies,370,,,,,,
Frequencies,371,,,,,,
Frequencies,372,,,,,,
Frequencies,373,,,,,,
Frequencies,374,,,,,,
Frequencies,375,,,,,,
Frequencies,376,,,,,,
Frequencies,377,,,,,,
Frequencies,378,,,,,,
Frequencies,379,,,,,,
Frequencies,380,,,,,,
Frequencies,381,,,,,,
Frequencies,382,,,,,,
Frequencies,383,,,,,,
Frequencies,384,,,,,,
Frequencies,385,,,,,,
Frequencies,386,,,,,,
Frequencies,387,,,,,,
Frequencies,388,,,,,,
Frequencies,389,,,,,,
Frequencies,390,,,,,,
Frequencies,391,,,,,,
Frequencies,392,,,,,,
Frequencies,393,,,,,,
Frequencies,394,,,,,,
Frequencies,395,,,,,,
Frequencies,396,,,,,,
Frequencies,397,,,,,,
Frequencies,398,,,,,,
Frequencies,399,,,,,,
Frequencies,400,,,,,,
Frequencies,401,,,,,,
Frequencies,402,,,,,,
Frequencies,403,,,,,,
Frequencies,404,,,,,,
Frequencies,405,,,,,,
Frequencies,406,,,,,,
Frequencies,407,,,,,,
Frequencies,408,,,,,,
Frequencies,409,,,,,,
Frequencies,410,,,,,,
Frequencies,411,,,,,,
Frequencies,412,,,,,,
Frequencies,413,,,,,,
Frequencies,414,,,,,,
Frequencies,415,,,,,,
Frequencies,416,,,,,,
Frequencies,417,,,,,,
Frequencies,418,,,,,,
Frequencies,419,,,,,,
Frequencies,420,,,,,,
Frequencies,421,,,,,,
Frequencies,422,,,,,,
Frequencies,423,,,,,,
Frequencies,424,,,,,,
Frequencies,425,,,,,,
Frequencies,426,,,,,,
Frequencies,427,,,,,,
Frequencies,428,,,,,,
Frequencies,429,,,,,,
Frequencies,430,,,,,,
Frequencies,431,,,,,,
Frequencies,432,,,,,,
Frequencies,433,,,,,,
Frequencies,434,,,,,,
Frequencies,435,,,,,,
Frequencies,436,,,,,,
Frequencies,437,,,,,,
Frequencies,438,,,,,,
Frequencies,439,,,,,,
Frequencies,440,,,,,,
Frequencies,441,,,,,,
Frequencies,442,,,,,,
Frequencies,443,,,,,,
Frequencies,444,,,,,,
Frequencies,445,,,,,,
Frequencies,446,,,,,,
Frequencies,447,,,,,,
